	Systematic.name	cluster	cluster.size
gi|256842701|ref|NZ_GG698760.1|:c686237-683964	gi|256842701|ref|NZ_GG698760.1|:c686237-683964	2	512
gi|307565808|ref|NZ_ADFQ01000083.1|:c32049-29449	gi|307565808|ref|NZ_ADFQ01000083.1|:c32049-29449	5	204
gi|295691862|ref|NC_014106.1|:199371-200633	gi|295691862|ref|NC_014106.1|:199371-200633	2	512
gi|308513210|ref|NC_013895.2|:c1766853-1766539	gi|308513210|ref|NC_013895.2|:c1766853-1766539	12	2
gi|307564545|ref|NZ_ADFQ01000004.1|:13841-14860	gi|307564545|ref|NZ_ADFQ01000004.1|:13841-14860	5	204
gi|335049497|ref|NZ_AFIJ01000029.1|:c34903-33578	gi|335049497|ref|NZ_AFIJ01000029.1|:c34903-33578	4	121
gi|335048698|ref|NZ_AFIJ01000004.1|:52715-54520	gi|335048698|ref|NZ_AFIJ01000004.1|:52715-54520	4	121
gi|335048827|ref|NZ_AFIJ01000007.1|:c90818-88617	gi|335048827|ref|NZ_AFIJ01000007.1|:c90818-88617	4	121
gi|307564642|ref|NZ_ADFQ01000014.1|:13401-14780	gi|307564642|ref|NZ_ADFQ01000014.1|:13401-14780	5	204
gi|307565113|ref|NZ_ADFQ01000036.1|:3655-3960	gi|307565113|ref|NZ_ADFQ01000036.1|:3655-3960	5	204
gi|307564725|ref|NZ_ADFQ01000016.1|:c43527-42772	gi|307564725|ref|NZ_ADFQ01000016.1|:c43527-42772	5	204
gi|307564912|ref|NZ_ADFQ01000024.1|:c3661-401	gi|307564912|ref|NZ_ADFQ01000024.1|:c3661-401	5	204
gi|313150996|ref|NZ_GL379580.1|:497761-498957	gi|313150996|ref|NZ_GL379580.1|:497761-498957	2	512
gi|116628683|ref|NC_008530.1|:338493-338732	gi|116628683|ref|NC_008530.1|:338493-338732	2	512
gi|116628683|ref|NC_008530.1|:344850-345239	gi|116628683|ref|NC_008530.1|:344850-345239	2	512
gi|116628683|ref|NC_008530.1|:316838-318352	gi|116628683|ref|NC_008530.1|:316838-318352	2	512
gi|116628683|ref|NC_008530.1|:342058-343353	gi|116628683|ref|NC_008530.1|:342058-343353	2	512
gi|116628683|ref|NC_008530.1|:330172-330642	gi|116628683|ref|NC_008530.1|:330172-330642	2	512
gi|116628683|ref|NC_008530.1|:6345-8834	gi|116628683|ref|NC_008530.1|:6345-8834	2	512
gi|116628683|ref|NC_008530.1|:339514-339912	gi|116628683|ref|NC_008530.1|:339514-339912	2	512
gi|311110042|ref|NZ_GL531761.1|:c1106269-1103915	gi|311110042|ref|NZ_GL531761.1|:c1106269-1103915	2	512
gi|262046049|ref|NZ_GG704607.1|:c71919-70285	gi|262046049|ref|NZ_GG704607.1|:c71919-70285	13	7
gi|256843755|ref|NZ_GG698761.1|:248196-248873	gi|256843755|ref|NZ_GG698761.1|:248196-248873	13	7
gi|256843755|ref|NZ_GG698761.1|:244918-245826	gi|256843755|ref|NZ_GG698761.1|:244918-245826	13	7
gi|256843755|ref|NZ_GG698761.1|:246704-247462	gi|256843755|ref|NZ_GG698761.1|:246704-247462	13	7
gi|256843755|ref|NZ_GG698761.1|:247481-248119	gi|256843755|ref|NZ_GG698761.1|:247481-248119	13	7
gi|298252520|ref|NZ_ADAN01000003.1|:56237-57994	gi|298252520|ref|NZ_ADAN01000003.1|:56237-57994	3	43
gi|283782520|ref|NC_013721.1|:290786-291325	gi|283782520|ref|NC_013721.1|:290786-291325	3	43
gi|283782520|ref|NC_013721.1|:c912302-911451	gi|283782520|ref|NC_013721.1|:c912302-911451	3	43
gi|298252520|ref|NZ_ADAN01000003.1|:c477036-473290	gi|298252520|ref|NZ_ADAN01000003.1|:c477036-473290	3	43
gi|295691862|ref|NC_014106.1|:c1702447-1701623	gi|295691862|ref|NC_014106.1|:c1702447-1701623	2	512
gi|342217572|ref|NZ_AFUG01000005.1|:9174-10319	gi|342217572|ref|NZ_AFUG01000005.1|:9174-10319	14	3
gi|342218922|ref|NZ_AFUG01000048.1|:c9974-8556	gi|342218922|ref|NZ_AFUG01000048.1|:c9974-8556	14	3
gi|307566223|ref|NZ_ADFQ01000098.1|:35835-37094	gi|307566223|ref|NZ_ADFQ01000098.1|:35835-37094	5	204
gi|307566316|ref|NZ_ADFQ01000105.1|:96789-98294	gi|307566316|ref|NZ_ADFQ01000105.1|:96789-98294	5	204
gi|307566422|ref|NZ_ADFQ01000109.1|:3020-4153	gi|307566422|ref|NZ_ADFQ01000109.1|:3020-4153	5	204
gi|307564949|ref|NZ_ADFQ01000027.1|:56854-58446	gi|307564949|ref|NZ_ADFQ01000027.1|:56854-58446	5	204
gi|307565691|ref|NZ_ADFQ01000075.1|:c22820-22353	gi|307565691|ref|NZ_ADFQ01000075.1|:c22820-22353	5	204
gi|307565249|ref|NZ_ADFQ01000051.1|:c100703-97479	gi|307565249|ref|NZ_ADFQ01000051.1|:c100703-97479	5	204
gi|307565971|ref|NZ_ADFQ01000086.1|:c123196-120761	gi|307565971|ref|NZ_ADFQ01000086.1|:c123196-120761	5	204
gi|319430703|ref|NZ_GL622333.1|:c1151385-1150048	gi|319430703|ref|NZ_GL622333.1|:c1151385-1150048	1	535
gi|300813007|ref|NZ_AEAT01000130.1|:4267-5151	gi|300813007|ref|NZ_AEAT01000130.1|:4267-5151	13	7
gi|307565971|ref|NZ_ADFQ01000086.1|:91070-93040	gi|307565971|ref|NZ_ADFQ01000086.1|:91070-93040	5	204
gi|307565808|ref|NZ_ADFQ01000083.1|:c41907-40702	gi|307565808|ref|NZ_ADFQ01000083.1|:c41907-40702	5	204
gi|307564949|ref|NZ_ADFQ01000027.1|:c91875-90247	gi|307564949|ref|NZ_ADFQ01000027.1|:c91875-90247	5	204
gi|307565808|ref|NZ_ADFQ01000083.1|:c43400-41994	gi|307565808|ref|NZ_ADFQ01000083.1|:c43400-41994	5	204
gi|307565389|ref|NZ_ADFQ01000055.1|:1010-3574	gi|307565389|ref|NZ_ADFQ01000055.1|:1010-3574	5	204
gi|315585791|ref|NZ_GL545251.1|:c629355-628480	gi|315585791|ref|NZ_GL545251.1|:c629355-628480	15	2
gi|307564949|ref|NZ_ADFQ01000027.1|:27016-27480	gi|307564949|ref|NZ_ADFQ01000027.1|:27016-27480	5	204
gi|319430703|ref|NZ_GL622333.1|:49712-50347	gi|319430703|ref|NZ_GL622333.1|:49712-50347	1	535
gi|295691862|ref|NC_014106.1|:283686-287180	gi|295691862|ref|NC_014106.1|:283686-287180	2	512
gi|159162017|ref|NC_006814.3|:c867527-866241	gi|159162017|ref|NC_006814.3|:c867527-866241	16	2
gi|315585791|ref|NZ_GL545251.1|:1689827-1690828	gi|315585791|ref|NZ_GL545251.1|:1689827-1690828	2	512
gi|295691862|ref|NC_014106.1|:1055360-1057471	gi|295691862|ref|NC_014106.1|:1055360-1057471	2	512
gi|307566223|ref|NZ_ADFQ01000098.1|:52226-53860	gi|307566223|ref|NZ_ADFQ01000098.1|:52226-53860	5	204
gi|307564725|ref|NZ_ADFQ01000016.1|:132831-134318	gi|307564725|ref|NZ_ADFQ01000016.1|:132831-134318	5	204
gi|307564725|ref|NZ_ADFQ01000016.1|:64967-67849	gi|307564725|ref|NZ_ADFQ01000016.1|:64967-67849	5	204
gi|307565808|ref|NZ_ADFQ01000083.1|:46401-47963	gi|307565808|ref|NZ_ADFQ01000083.1|:46401-47963	5	204
gi|335048827|ref|NZ_AFIJ01000007.1|:c48081-47347	gi|335048827|ref|NZ_AFIJ01000007.1|:c48081-47347	4	121
gi|335050013|ref|NZ_AFIJ01000039.1|:c13053-12685	gi|335050013|ref|NZ_AFIJ01000039.1|:c13053-12685	4	121
gi|290967957|ref|NZ_ADGP01000009.1|:150943-151371	gi|290967957|ref|NZ_ADGP01000009.1|:150943-151371	4	121
gi|335049218|ref|NZ_AFIJ01000018.1|:c28341-28114	gi|335049218|ref|NZ_AFIJ01000018.1|:c28341-28114	4	121
gi|335050013|ref|NZ_AFIJ01000039.1|:c29687-29217	gi|335050013|ref|NZ_AFIJ01000039.1|:c29687-29217	4	121
gi|335050181|ref|NZ_AFIJ01000045.1|:c59509-59198	gi|335050181|ref|NZ_AFIJ01000045.1|:c59509-59198	4	121
gi|335048796|ref|NZ_AFIJ01000006.1|:c8063-7650	gi|335048796|ref|NZ_AFIJ01000006.1|:c8063-7650	4	121
gi|335050181|ref|NZ_AFIJ01000045.1|:c101744-100521	gi|335050181|ref|NZ_AFIJ01000045.1|:c101744-100521	4	121
gi|335049861|ref|NZ_AFIJ01000036.1|:29822-30259	gi|335049861|ref|NZ_AFIJ01000036.1|:29822-30259	4	121
gi|335049285|ref|NZ_AFIJ01000020.1|:c33431-32967	gi|335049285|ref|NZ_AFIJ01000020.1|:c33431-32967	4	121
gi|159162017|ref|NC_006814.3|:694078-695289	gi|159162017|ref|NC_006814.3|:694078-695289	2	512
gi|307565971|ref|NZ_ADFQ01000086.1|:c115512-115234	gi|307565971|ref|NZ_ADFQ01000086.1|:c115512-115234	5	204
gi|307566316|ref|NZ_ADFQ01000105.1|:72902-73375	gi|307566316|ref|NZ_ADFQ01000105.1|:72902-73375	5	204
gi|116628683|ref|NC_008530.1|:341618-342058	gi|116628683|ref|NC_008530.1|:341618-342058	2	512
gi|116628683|ref|NC_008530.1|:345285-346223	gi|116628683|ref|NC_008530.1|:345285-346223	2	512
gi|238694414|ref|NZ_GG669817.1|:c170682-169831	gi|238694414|ref|NZ_GG669817.1|:c170682-169831	2	512
gi|159162017|ref|NC_006814.3|:288215-290308	gi|159162017|ref|NC_006814.3|:288215-290308	2	512
gi|315585791|ref|NZ_GL545251.1|:c1025151-1023628	gi|315585791|ref|NZ_GL545251.1|:c1025151-1023628	2	512
gi|315585791|ref|NZ_GL545251.1|:103346-103561	gi|315585791|ref|NZ_GL545251.1|:103346-103561	2	512
gi|315585791|ref|NZ_GL545251.1|:1200266-1201282	gi|315585791|ref|NZ_GL545251.1|:1200266-1201282	2	512
gi|315585791|ref|NZ_GL545251.1|:1244670-1245185	gi|315585791|ref|NZ_GL545251.1|:1244670-1245185	2	512
gi|307565971|ref|NZ_ADFQ01000086.1|:c14895-12835	gi|307565971|ref|NZ_ADFQ01000086.1|:c14895-12835	5	204
gi|295691862|ref|NC_014106.1|:c1326006-1324990	gi|295691862|ref|NC_014106.1|:c1326006-1324990	2	512
gi|307565808|ref|NZ_ADFQ01000083.1|:10196-11080	gi|307565808|ref|NZ_ADFQ01000083.1|:10196-11080	5	204
gi|307565249|ref|NZ_ADFQ01000051.1|:33032-34312	gi|307565249|ref|NZ_ADFQ01000051.1|:33032-34312	5	204
gi|307564725|ref|NZ_ADFQ01000016.1|:c27753-25813	gi|307564725|ref|NZ_ADFQ01000016.1|:c27753-25813	5	204
gi|312977809|ref|NZ_GL531739.1|:c133887-133123	gi|312977809|ref|NZ_GL531739.1|:c133887-133123	2	512
gi|116628683|ref|NC_008530.1|:338747-339289	gi|116628683|ref|NC_008530.1|:338747-339289	2	512
gi|319430703|ref|NZ_GL622333.1|:c108580-108092	gi|319430703|ref|NZ_GL622333.1|:c108580-108092	17	2
gi|116628683|ref|NC_008530.1|:497568-498485	gi|116628683|ref|NC_008530.1|:497568-498485	2	512
gi|307565113|ref|NZ_ADFQ01000036.1|:10642-11037	gi|307565113|ref|NZ_ADFQ01000036.1|:10642-11037	5	204
gi|307565113|ref|NZ_ADFQ01000036.1|:4012-4626	gi|307565113|ref|NZ_ADFQ01000036.1|:4012-4626	5	204
gi|307566422|ref|NZ_ADFQ01000109.1|:5472-5816	gi|307566422|ref|NZ_ADFQ01000109.1|:5472-5816	5	204
gi|307565113|ref|NZ_ADFQ01000036.1|:15490-15879	gi|307565113|ref|NZ_ADFQ01000036.1|:15490-15879	5	204
gi|307565113|ref|NZ_ADFQ01000036.1|:8958-9323	gi|307565113|ref|NZ_ADFQ01000036.1|:8958-9323	5	204
gi|159162017|ref|NC_006814.3|:522558-523988	gi|159162017|ref|NC_006814.3|:522558-523988	2	512
gi|335049497|ref|NZ_AFIJ01000029.1|:c32945-31713	gi|335049497|ref|NZ_AFIJ01000029.1|:c32945-31713	4	121
gi|335049285|ref|NZ_AFIJ01000020.1|:c51561-50344	gi|335049285|ref|NZ_AFIJ01000020.1|:c51561-50344	4	121
gi|335049285|ref|NZ_AFIJ01000020.1|:c18331-17270	gi|335049285|ref|NZ_AFIJ01000020.1|:c18331-17270	4	121
gi|335048698|ref|NZ_AFIJ01000004.1|:74596-76062	gi|335048698|ref|NZ_AFIJ01000004.1|:74596-76062	4	121
gi|335050158|ref|NZ_AFIJ01000044.1|:c8585-7365	gi|335050158|ref|NZ_AFIJ01000044.1|:c8585-7365	4	121
gi|335049912|ref|NZ_AFIJ01000038.1|:c35648-34194	gi|335049912|ref|NZ_AFIJ01000038.1|:c35648-34194	4	121
gi|335049134|ref|NZ_AFIJ01000011.1|:c6773-5973	gi|335049134|ref|NZ_AFIJ01000011.1|:c6773-5973	4	121
gi|290968325|ref|NZ_ADGP01000017.1|:32539-33288	gi|290968325|ref|NZ_ADGP01000017.1|:32539-33288	4	121
gi|335048827|ref|NZ_AFIJ01000007.1|:c33993-33715	gi|335048827|ref|NZ_AFIJ01000007.1|:c33993-33715	4	121
gi|335049439|ref|NZ_AFIJ01000026.1|:c25631-23334	gi|335049439|ref|NZ_AFIJ01000026.1|:c25631-23334	4	121
gi|335049861|ref|NZ_AFIJ01000036.1|:6583-7935	gi|335049861|ref|NZ_AFIJ01000036.1|:6583-7935	4	121
gi|335049912|ref|NZ_AFIJ01000038.1|:1271-1711	gi|335049912|ref|NZ_AFIJ01000038.1|:1271-1711	4	121
gi|335049802|ref|NZ_AFIJ01000035.1|:c28778-28497	gi|335049802|ref|NZ_AFIJ01000035.1|:c28778-28497	4	121
gi|335049497|ref|NZ_AFIJ01000029.1|:c6951-6457	gi|335049497|ref|NZ_AFIJ01000029.1|:c6951-6457	4	121
gi|335049802|ref|NZ_AFIJ01000035.1|:c48970-47030	gi|335049802|ref|NZ_AFIJ01000035.1|:c48970-47030	4	121
gi|307565971|ref|NZ_ADFQ01000086.1|:125214-126404	gi|307565971|ref|NZ_ADFQ01000086.1|:125214-126404	5	204
gi|307565971|ref|NZ_ADFQ01000086.1|:c19898-19029	gi|307565971|ref|NZ_ADFQ01000086.1|:c19898-19029	5	204
gi|319430703|ref|NZ_GL622333.1|:840800-841105	gi|319430703|ref|NZ_GL622333.1|:840800-841105	1	535
gi|295691862|ref|NC_014106.1|:c1537352-1536444	gi|295691862|ref|NC_014106.1|:c1537352-1536444	2	512
gi|315585791|ref|NZ_GL545251.1|:c998177-997548	gi|315585791|ref|NZ_GL545251.1|:c998177-997548	2	512
gi|315585791|ref|NZ_GL545251.1|:c957972-957280	gi|315585791|ref|NZ_GL545251.1|:c957972-957280	2	512
gi|315585791|ref|NZ_GL545251.1|:c987418-987197	gi|315585791|ref|NZ_GL545251.1|:c987418-987197	2	512
gi|315585791|ref|NZ_GL545251.1|:c995747-995472	gi|315585791|ref|NZ_GL545251.1|:c995747-995472	2	512
gi|298527632|ref|NZ_CM000953.1|:c75155-74685	gi|298527632|ref|NZ_CM000953.1|:c75155-74685	2	512
gi|315585791|ref|NZ_GL545251.1|:107180-108622	gi|315585791|ref|NZ_GL545251.1|:107180-108622	2	512
gi|315585791|ref|NZ_GL545251.1|:92131-93468	gi|315585791|ref|NZ_GL545251.1|:92131-93468	2	512
gi|315585791|ref|NZ_GL545251.1|:c994408-993968	gi|315585791|ref|NZ_GL545251.1|:c994408-993968	2	512
gi|256844216|ref|NZ_GG698762.1|:280846-283242	gi|256844216|ref|NZ_GG698762.1|:280846-283242	2	512
gi|319430703|ref|NZ_GL622333.1|:387711-388310	gi|319430703|ref|NZ_GL622333.1|:387711-388310	1	535
gi|309808849|ref|NZ_AEHQ01000087.1|:c53279-52755	gi|309808849|ref|NZ_AEHQ01000087.1|:c53279-52755	1	535
gi|307566149|ref|NZ_ADFQ01000089.1|:6449-7657	gi|307566149|ref|NZ_ADFQ01000089.1|:6449-7657	5	204
gi|319430703|ref|NZ_GL622333.1|:c624247-623420	gi|319430703|ref|NZ_GL622333.1|:c624247-623420	18	5
gi|319430703|ref|NZ_GL622333.1|:c625068-624244	gi|319430703|ref|NZ_GL622333.1|:c625068-624244	18	5
gi|307564642|ref|NZ_ADFQ01000014.1|:15766-17223	gi|307564642|ref|NZ_ADFQ01000014.1|:15766-17223	5	204
gi|307564545|ref|NZ_ADFQ01000004.1|:c43060-41936	gi|307564545|ref|NZ_ADFQ01000004.1|:c43060-41936	5	204
gi|307565691|ref|NZ_ADFQ01000075.1|:c51938-48195	gi|307565691|ref|NZ_ADFQ01000075.1|:c51938-48195	5	204
gi|295691862|ref|NC_014106.1|:121360-122346	gi|295691862|ref|NC_014106.1|:121360-122346	2	512
gi|159162017|ref|NC_006814.3|:9822-10058	gi|159162017|ref|NC_006814.3|:9822-10058	2	512
gi|295691862|ref|NC_014106.1|:519511-520341	gi|295691862|ref|NC_014106.1|:519511-520341	2	512
gi|238694414|ref|NZ_GG669817.1|:c76929-76393	gi|238694414|ref|NZ_GG669817.1|:c76929-76393	2	512
gi|295691862|ref|NC_014106.1|:c630463-630017	gi|295691862|ref|NC_014106.1|:c630463-630017	2	512
gi|307564388|ref|NZ_ADFQ01000003.1|:57029-60178	gi|307564388|ref|NZ_ADFQ01000003.1|:57029-60178	5	204
gi|295691862|ref|NC_014106.1|:153098-155047	gi|295691862|ref|NC_014106.1|:153098-155047	2	512
gi|311110042|ref|NZ_GL531761.1|:649824-650732	gi|311110042|ref|NZ_GL531761.1|:649824-650732	2	512
gi|311110042|ref|NZ_GL531761.1|:c1436557-1435292	gi|311110042|ref|NZ_GL531761.1|:c1436557-1435292	2	512
gi|283782520|ref|NC_013721.1|:971776-973824	gi|283782520|ref|NC_013721.1|:971776-973824	19	2
gi|335050013|ref|NZ_AFIJ01000039.1|:109645-110565	gi|335050013|ref|NZ_AFIJ01000039.1|:109645-110565	4	121
gi|312984154|ref|NZ_GL531747.1|:60365-61125	gi|312984154|ref|NZ_GL531747.1|:60365-61125	2	512
gi|283782520|ref|NC_013721.1|:c911275-910526	gi|283782520|ref|NC_013721.1|:c911275-910526	3	43
gi|335049607|ref|NZ_AFIJ01000032.1|:c54549-51751	gi|335049607|ref|NZ_AFIJ01000032.1|:c54549-51751	4	121
gi|335049607|ref|NZ_AFIJ01000032.1|:c66063-64732	gi|335049607|ref|NZ_AFIJ01000032.1|:c66063-64732	4	121
gi|335049912|ref|NZ_AFIJ01000038.1|:c15330-13393	gi|335049912|ref|NZ_AFIJ01000038.1|:c15330-13393	4	121
gi|335050013|ref|NZ_AFIJ01000039.1|:c122331-120865	gi|335050013|ref|NZ_AFIJ01000039.1|:c122331-120865	4	121
gi|256844216|ref|NZ_GG698762.1|:76596-77408	gi|256844216|ref|NZ_GG698762.1|:76596-77408	2	512
gi|295691862|ref|NC_014106.1|:c1276900-1276589	gi|295691862|ref|NC_014106.1|:c1276900-1276589	2	512
gi|295691862|ref|NC_014106.1|:828188-829567	gi|295691862|ref|NC_014106.1|:828188-829567	2	512
gene_id|Sn35_00317|start|118828|end|122799|contig|contig9|strand|-|type|CDS	gene_id|Sn35_00317|start|118828|end|122799|contig|contig9|strand|-|type|CDS	8	27
gi|307564388|ref|NZ_ADFQ01000003.1|:c18394-17822	gi|307564388|ref|NZ_ADFQ01000003.1|:c18394-17822	5	204
gi|295691862|ref|NC_014106.1|:643060-644631	gi|295691862|ref|NC_014106.1|:643060-644631	2	512
gi|307565523|ref|NZ_ADFQ01000064.1|:5265-7664	gi|307565523|ref|NZ_ADFQ01000064.1|:5265-7664	5	204
gi|307565249|ref|NZ_ADFQ01000051.1|:90983-93511	gi|307565249|ref|NZ_ADFQ01000051.1|:90983-93511	5	204
gi|307565523|ref|NZ_ADFQ01000064.1|:609-2411	gi|307565523|ref|NZ_ADFQ01000064.1|:609-2411	5	204
gi|307564610|ref|NZ_ADFQ01000008.1|:2313-3602	gi|307564610|ref|NZ_ADFQ01000008.1|:2313-3602	5	204
gi|307565113|ref|NZ_ADFQ01000036.1|:937-1413	gi|307565113|ref|NZ_ADFQ01000036.1|:937-1413	5	204
gi|295691862|ref|NC_014106.1|:694043-696883	gi|295691862|ref|NC_014106.1|:694043-696883	2	512
gi|309805040|ref|NZ_AEHO01000016.1|:3431-4303	gi|309805040|ref|NZ_AEHO01000016.1|:3431-4303	1	535
gi|116628683|ref|NC_008530.1|:338104-338472	gi|116628683|ref|NC_008530.1|:338104-338472	2	512
gi|116628683|ref|NC_008530.1|:c1220551-1217912	gi|116628683|ref|NC_008530.1|:c1220551-1217912	2	512
gi|309810036|ref|NZ_AEHR01000029.1|:c28272-27301	gi|309810036|ref|NZ_AEHR01000029.1|:c28272-27301	20	4
gi|319430703|ref|NZ_GL622333.1|:c103628-103053	gi|319430703|ref|NZ_GL622333.1|:c103628-103053	20	4
gi|307564388|ref|NZ_ADFQ01000003.1|:c139654-138788	gi|307564388|ref|NZ_ADFQ01000003.1|:c139654-138788	5	204
gi|312873553|ref|NZ_AEKI01000011.1|:c49718-48900	gi|312873553|ref|NZ_AEKI01000011.1|:c49718-48900	21	5
gi|335049720|ref|NZ_AFIJ01000033.1|:c55626-53683	gi|335049720|ref|NZ_AFIJ01000033.1|:c55626-53683	4	121
gi|335049218|ref|NZ_AFIJ01000018.1|:3959-5230	gi|335049218|ref|NZ_AFIJ01000018.1|:3959-5230	4	121
gi|315585791|ref|NZ_GL545251.1|:104108-104656	gi|315585791|ref|NZ_GL545251.1|:104108-104656	2	512
gi|335048960|ref|NZ_AFIJ01000008.1|:40337-41593	gi|335048960|ref|NZ_AFIJ01000008.1|:40337-41593	4	121
gi|260661283|ref|NZ_GG704743.1|:c87080-86727	gi|260661283|ref|NZ_GG704743.1|:c87080-86727	2	512
gi|298527632|ref|NZ_CM000953.1|:c278831-278580	gi|298527632|ref|NZ_CM000953.1|:c278831-278580	2	512
gi|315585791|ref|NZ_GL545251.1|:c987039-986689	gi|315585791|ref|NZ_GL545251.1|:c987039-986689	2	512
gi|315585791|ref|NZ_GL545251.1|:c992740-992198	gi|315585791|ref|NZ_GL545251.1|:c992740-992198	2	512
gi|415709421|ref|NZ_ADEP01000005.1|:c144708-141853	gi|415709421|ref|NZ_ADEP01000005.1|:c144708-141853	3	43
gi|295691862|ref|NC_014106.1|:c1569131-1567074	gi|295691862|ref|NC_014106.1|:c1569131-1567074	2	512
gi|295691862|ref|NC_014106.1|:516858-517949	gi|295691862|ref|NC_014106.1|:516858-517949	2	512
gene_id|Sn35_01192|start|74|end|985|contig|contig16|strand|+|type|CDS	gene_id|Sn35_01192|start|74|end|985|contig|contig16|strand|+|type|CDS	8	27
gi|315585791|ref|NZ_GL545251.1|:1622014-1623444	gi|315585791|ref|NZ_GL545251.1|:1622014-1623444	2	512
gi|260661283|ref|NZ_GG704743.1|:c89166-88549	gi|260661283|ref|NZ_GG704743.1|:c89166-88549	2	512
gi|315585791|ref|NZ_GL545251.1|:c795525-795199	gi|315585791|ref|NZ_GL545251.1|:c795525-795199	2	512
gi|307565971|ref|NZ_ADFQ01000086.1|:c17390-16293	gi|307565971|ref|NZ_ADFQ01000086.1|:c17390-16293	5	204
gi|116628683|ref|NC_008530.1|:c1215186-1214185	gi|116628683|ref|NC_008530.1|:c1215186-1214185	2	512
gi|311110042|ref|NZ_GL531761.1|:1874771-1876024	gi|311110042|ref|NZ_GL531761.1|:1874771-1876024	2	512
gi|312976663|ref|NZ_GL531736.1|:c471264-470017	gi|312976663|ref|NZ_GL531736.1|:c471264-470017	2	512
gi|319430703|ref|NZ_GL622333.1|:c536223-535747	gi|319430703|ref|NZ_GL622333.1|:c536223-535747	1	535
gi|307566223|ref|NZ_ADFQ01000098.1|:c43377-41464	gi|307566223|ref|NZ_ADFQ01000098.1|:c43377-41464	5	204
gene_id|Sn35_00278|start|4710|end|6404|contig|contig18|strand|+|type|CDS	gene_id|Sn35_00278|start|4710|end|6404|contig|contig18|strand|+|type|CDS	8	27
gene_id|Sn35_00018|start|4674|end|5330|contig|contig16|strand|+|type|CDS	gene_id|Sn35_00018|start|4674|end|5330|contig|contig16|strand|+|type|CDS	8	27
gi|307564642|ref|NZ_ADFQ01000014.1|:63562-63750	gi|307564642|ref|NZ_ADFQ01000014.1|:63562-63750	5	204
gi|307565249|ref|NZ_ADFQ01000051.1|:112901-116011	gi|307565249|ref|NZ_ADFQ01000051.1|:112901-116011	5	204
gi|319430703|ref|NZ_GL622333.1|:c905226-904993	gi|319430703|ref|NZ_GL622333.1|:c905226-904993	1	535
gi|315585791|ref|NZ_GL545251.1|:c993459-993091	gi|315585791|ref|NZ_GL545251.1|:c993459-993091	2	512
gene_id|Sn35_00115|start|66926|end|69907|contig|contig1|strand|+|type|CDS	gene_id|Sn35_00115|start|66926|end|69907|contig|contig1|strand|+|type|CDS	8	27
gene_id|Sn35_00123|start|172547|end|173764|contig|contig7|strand|-|type|CDS	gene_id|Sn35_00123|start|172547|end|173764|contig|contig7|strand|-|type|CDS	8	27
gene_id|Sn35_00180|start|170589|end|171521|contig|contig7|strand|-|type|CDS	gene_id|Sn35_00180|start|170589|end|171521|contig|contig7|strand|-|type|CDS	8	27
gi|307564388|ref|NZ_ADFQ01000003.1|:c166525-165527	gi|307564388|ref|NZ_ADFQ01000003.1|:c166525-165527	5	204
gi|307565971|ref|NZ_ADFQ01000086.1|:c53988-52321	gi|307565971|ref|NZ_ADFQ01000086.1|:c53988-52321	5	204
gi|298252964|ref|NZ_ADAN01000005.1|:203412-204341	gi|298252964|ref|NZ_ADAN01000005.1|:203412-204341	3	43
gi|283782520|ref|NC_013721.1|:c1495725-1493983	gi|283782520|ref|NC_013721.1|:c1495725-1493983	3	43
gi|116628683|ref|NC_008530.1|:383500-384072	gi|116628683|ref|NC_008530.1|:383500-384072	2	512
gi|282850779|ref|NZ_ADFT01000002.1|:c40876-36707	gi|282850779|ref|NZ_ADFT01000002.1|:c40876-36707	2	512
gi|295691862|ref|NC_014106.1|:c1177099-1173491	gi|295691862|ref|NC_014106.1|:c1177099-1173491	2	512
gi|307564949|ref|NZ_ADFQ01000027.1|:c98772-98167	gi|307564949|ref|NZ_ADFQ01000027.1|:c98772-98167	5	204
gi|283782520|ref|NC_013721.1|:369067-370761	gi|283782520|ref|NC_013721.1|:369067-370761	3	43
gi|335050158|ref|NZ_AFIJ01000044.1|:c18590-16917	gi|335050158|ref|NZ_AFIJ01000044.1|:c18590-16917	4	121
gi|283782520|ref|NC_013721.1|:c94367-93729	gi|283782520|ref|NC_013721.1|:c94367-93729	3	43
gi|309808715|ref|NZ_AEHQ01000081.1|:c3795-3193	gi|309808715|ref|NZ_AEHQ01000081.1|:c3795-3193	1	535
gi|309807520|ref|NZ_AEHQ01000012.1|:c7331-6706	gi|309807520|ref|NZ_AEHQ01000012.1|:c7331-6706	1	535
gi|319430703|ref|NZ_GL622333.1|:c114746-113574	gi|319430703|ref|NZ_GL622333.1|:c114746-113574	21	5
gi|319430703|ref|NZ_GL622333.1|:c112992-112087	gi|319430703|ref|NZ_GL622333.1|:c112992-112087	21	5
gi|295691862|ref|NC_014106.1|:751479-752441	gi|295691862|ref|NC_014106.1|:751479-752441	2	512
gi|335048796|ref|NZ_AFIJ01000006.1|:c8364-8080	gi|335048796|ref|NZ_AFIJ01000006.1|:c8364-8080	4	121
gi|385824947|ref|NC_017477.1|:356930-357115	gi|385824947|ref|NC_017477.1|:356930-357115	22	2
gi|307564949|ref|NZ_ADFQ01000027.1|:c78172-75653	gi|307564949|ref|NZ_ADFQ01000027.1|:c78172-75653	5	204
gi|116628683|ref|NC_008530.1|:787194-788891	gi|116628683|ref|NC_008530.1|:787194-788891	2	512
