	Systematic.name	cluster	cluster.size
gi|335049802|ref|NZ_AFIJ01000035.1|:c43233-41722	gi|335049802|ref|NZ_AFIJ01000035.1|:c43233-41722	5	349
gi|335048827|ref|NZ_AFIJ01000007.1|:c39909-36622	gi|335048827|ref|NZ_AFIJ01000007.1|:c39909-36622	5	349
gi|335049497|ref|NZ_AFIJ01000029.1|:c31639-29324	gi|335049497|ref|NZ_AFIJ01000029.1|:c31639-29324	5	349
gi|290969133|ref|NZ_ADGP01000033.1|:88751-89035	gi|290969133|ref|NZ_ADGP01000033.1|:88751-89035	5	349
gi|335048960|ref|NZ_AFIJ01000008.1|:44332-45738	gi|335048960|ref|NZ_AFIJ01000008.1|:44332-45738	5	349
gi|335050013|ref|NZ_AFIJ01000039.1|:c13053-12685	gi|335050013|ref|NZ_AFIJ01000039.1|:c13053-12685	5	349
gi|335048827|ref|NZ_AFIJ01000007.1|:c21934-20918	gi|335048827|ref|NZ_AFIJ01000007.1|:c21934-20918	5	349
gi|335049607|ref|NZ_AFIJ01000032.1|:c1674-346	gi|335049607|ref|NZ_AFIJ01000032.1|:c1674-346	5	349
gi|335049497|ref|NZ_AFIJ01000029.1|:c82760-80334	gi|335049497|ref|NZ_AFIJ01000029.1|:c82760-80334	5	349
gi|335050013|ref|NZ_AFIJ01000039.1|:c3937-731	gi|335050013|ref|NZ_AFIJ01000039.1|:c3937-731	5	349
gi|335048827|ref|NZ_AFIJ01000007.1|:c84470-83202	gi|335048827|ref|NZ_AFIJ01000007.1|:c84470-83202	5	349
gi|335049861|ref|NZ_AFIJ01000036.1|:c3821-3282	gi|335049861|ref|NZ_AFIJ01000036.1|:c3821-3282	5	349
gi|335049607|ref|NZ_AFIJ01000032.1|:c68091-66184	gi|335049607|ref|NZ_AFIJ01000032.1|:c68091-66184	5	349
gi|335049607|ref|NZ_AFIJ01000032.1|:c89027-88008	gi|335049607|ref|NZ_AFIJ01000032.1|:c89027-88008	5	349
gi|335049218|ref|NZ_AFIJ01000018.1|:c28624-28355	gi|335049218|ref|NZ_AFIJ01000018.1|:c28624-28355	5	349
gi|335048960|ref|NZ_AFIJ01000008.1|:58105-58578	gi|335048960|ref|NZ_AFIJ01000008.1|:58105-58578	5	349
gi|335049497|ref|NZ_AFIJ01000029.1|:c5888-4353	gi|335049497|ref|NZ_AFIJ01000029.1|:c5888-4353	5	349
gi|335048827|ref|NZ_AFIJ01000007.1|:c27581-25101	gi|335048827|ref|NZ_AFIJ01000007.1|:c27581-25101	5	349
gi|335049285|ref|NZ_AFIJ01000020.1|:c51561-50344	gi|335049285|ref|NZ_AFIJ01000020.1|:c51561-50344	5	349
gi|335049802|ref|NZ_AFIJ01000035.1|:c46720-45734	gi|335049802|ref|NZ_AFIJ01000035.1|:c46720-45734	5	349
gi|335049607|ref|NZ_AFIJ01000032.1|:47491-48078	gi|335049607|ref|NZ_AFIJ01000032.1|:47491-48078	5	349
gi|335049607|ref|NZ_AFIJ01000032.1|:c117728-115725	gi|335049607|ref|NZ_AFIJ01000032.1|:c117728-115725	5	349
gi|290968554|ref|NZ_ADGP01000020.1|:c148557-148066	gi|290968554|ref|NZ_ADGP01000020.1|:c148557-148066	5	349
gi|335050181|ref|NZ_AFIJ01000045.1|:c36641-34491	gi|335050181|ref|NZ_AFIJ01000045.1|:c36641-34491	5	349
gi|335049497|ref|NZ_AFIJ01000029.1|:c2027-1605	gi|335049497|ref|NZ_AFIJ01000029.1|:c2027-1605	5	349
gi|335050013|ref|NZ_AFIJ01000039.1|:109645-110565	gi|335050013|ref|NZ_AFIJ01000039.1|:109645-110565	5	349
gi|335050013|ref|NZ_AFIJ01000039.1|:c12219-11242	gi|335050013|ref|NZ_AFIJ01000039.1|:c12219-11242	5	349
gi|335048796|ref|NZ_AFIJ01000006.1|:c21629-20712	gi|335048796|ref|NZ_AFIJ01000006.1|:c21629-20712	5	349
gi|335049720|ref|NZ_AFIJ01000033.1|:c37610-36153	gi|335049720|ref|NZ_AFIJ01000033.1|:c37610-36153	5	349
gi|335048827|ref|NZ_AFIJ01000007.1|:c50116-48287	gi|335048827|ref|NZ_AFIJ01000007.1|:c50116-48287	5	349
gi|335049497|ref|NZ_AFIJ01000029.1|:c4349-3489	gi|335049497|ref|NZ_AFIJ01000029.1|:c4349-3489	5	349
gi|335049861|ref|NZ_AFIJ01000036.1|:c11369-10410	gi|335049861|ref|NZ_AFIJ01000036.1|:c11369-10410	5	349
gi|335048698|ref|NZ_AFIJ01000004.1|:74596-76062	gi|335048698|ref|NZ_AFIJ01000004.1|:74596-76062	5	349
gi|335049607|ref|NZ_AFIJ01000032.1|:c54549-51751	gi|335049607|ref|NZ_AFIJ01000032.1|:c54549-51751	5	349
gi|335050013|ref|NZ_AFIJ01000039.1|:c34898-30669	gi|335050013|ref|NZ_AFIJ01000039.1|:c34898-30669	5	349
gi|335049607|ref|NZ_AFIJ01000032.1|:c66063-64732	gi|335049607|ref|NZ_AFIJ01000032.1|:c66063-64732	5	349
gi|335050181|ref|NZ_AFIJ01000045.1|:c111672-109063	gi|335050181|ref|NZ_AFIJ01000045.1|:c111672-109063	5	349
gi|335049912|ref|NZ_AFIJ01000038.1|:c60502-59129	gi|335049912|ref|NZ_AFIJ01000038.1|:c60502-59129	5	349
gi|335048827|ref|NZ_AFIJ01000007.1|:c23978-22839	gi|335048827|ref|NZ_AFIJ01000007.1|:c23978-22839	5	349
gi|335049218|ref|NZ_AFIJ01000018.1|:11594-12880	gi|335049218|ref|NZ_AFIJ01000018.1|:11594-12880	5	349
gi|335049497|ref|NZ_AFIJ01000029.1|:c52007-50982	gi|335049497|ref|NZ_AFIJ01000029.1|:c52007-50982	5	349
gi|335049375|ref|NZ_AFIJ01000023.1|:272-808	gi|335049375|ref|NZ_AFIJ01000023.1|:272-808	5	349
gi|290967957|ref|NZ_ADGP01000009.1|:150943-151371	gi|290967957|ref|NZ_ADGP01000009.1|:150943-151371	5	349
gi|335049218|ref|NZ_AFIJ01000018.1|:c1940-1035	gi|335049218|ref|NZ_AFIJ01000018.1|:c1940-1035	5	349
gi|335048960|ref|NZ_AFIJ01000008.1|:76563-77900	gi|335048960|ref|NZ_AFIJ01000008.1|:76563-77900	5	349
gi|335050181|ref|NZ_AFIJ01000045.1|:c46384-44513	gi|335050181|ref|NZ_AFIJ01000045.1|:c46384-44513	5	349
gi|335049912|ref|NZ_AFIJ01000038.1|:c35648-34194	gi|335049912|ref|NZ_AFIJ01000038.1|:c35648-34194	5	349
gi|335049607|ref|NZ_AFIJ01000032.1|:c83233-80771	gi|335049607|ref|NZ_AFIJ01000032.1|:c83233-80771	5	349
gi|335049134|ref|NZ_AFIJ01000011.1|:c6773-5973	gi|335049134|ref|NZ_AFIJ01000011.1|:c6773-5973	5	349
gi|290968325|ref|NZ_ADGP01000017.1|:32539-33288	gi|290968325|ref|NZ_ADGP01000017.1|:32539-33288	5	349
gi|335050181|ref|NZ_AFIJ01000045.1|:c82889-82050	gi|335050181|ref|NZ_AFIJ01000045.1|:c82889-82050	5	349
gi|335049802|ref|NZ_AFIJ01000035.1|:c28458-26827	gi|335049802|ref|NZ_AFIJ01000035.1|:c28458-26827	5	349
gi|335048827|ref|NZ_AFIJ01000007.1|:c33993-33715	gi|335048827|ref|NZ_AFIJ01000007.1|:c33993-33715	5	349
gi|335048827|ref|NZ_AFIJ01000007.1|:c92808-90832	gi|335048827|ref|NZ_AFIJ01000007.1|:c92808-90832	5	349
gi|335049912|ref|NZ_AFIJ01000038.1|:c31184-28731	gi|335049912|ref|NZ_AFIJ01000038.1|:c31184-28731	5	349
gi|335049912|ref|NZ_AFIJ01000038.1|:c15330-13393	gi|335049912|ref|NZ_AFIJ01000038.1|:c15330-13393	5	349
gi|335049218|ref|NZ_AFIJ01000018.1|:c28341-28114	gi|335049218|ref|NZ_AFIJ01000018.1|:c28341-28114	5	349
gi|335049134|ref|NZ_AFIJ01000011.1|:c9315-7771	gi|335049134|ref|NZ_AFIJ01000011.1|:c9315-7771	5	349
gi|335049497|ref|NZ_AFIJ01000029.1|:c63254-62322	gi|335049497|ref|NZ_AFIJ01000029.1|:c63254-62322	5	349
gi|335049497|ref|NZ_AFIJ01000029.1|:c3449-2031	gi|335049497|ref|NZ_AFIJ01000029.1|:c3449-2031	5	349
gi|335048827|ref|NZ_AFIJ01000007.1|:c110865-109831	gi|335048827|ref|NZ_AFIJ01000007.1|:c110865-109831	5	349
gi|335048960|ref|NZ_AFIJ01000008.1|:91661-93196	gi|335048960|ref|NZ_AFIJ01000008.1|:91661-93196	5	349
gi|335048960|ref|NZ_AFIJ01000008.1|:142464-144833	gi|335048960|ref|NZ_AFIJ01000008.1|:142464-144833	5	349
gi|335050013|ref|NZ_AFIJ01000039.1|:c104450-102810	gi|335050013|ref|NZ_AFIJ01000039.1|:c104450-102810	5	349
gi|335048960|ref|NZ_AFIJ01000008.1|:146720-148627	gi|335048960|ref|NZ_AFIJ01000008.1|:146720-148627	5	349
gi|335048796|ref|NZ_AFIJ01000006.1|:c8364-8080	gi|335048796|ref|NZ_AFIJ01000006.1|:c8364-8080	5	349
gi|335049218|ref|NZ_AFIJ01000018.1|:c30016-28661	gi|335049218|ref|NZ_AFIJ01000018.1|:c30016-28661	5	349
gi|335049218|ref|NZ_AFIJ01000018.1|:3959-5230	gi|335049218|ref|NZ_AFIJ01000018.1|:3959-5230	5	349
gi|335049375|ref|NZ_AFIJ01000023.1|:c43105-41918	gi|335049375|ref|NZ_AFIJ01000023.1|:c43105-41918	5	349
gi|335050013|ref|NZ_AFIJ01000039.1|:c29687-29217	gi|335050013|ref|NZ_AFIJ01000039.1|:c29687-29217	5	349
gi|335049134|ref|NZ_AFIJ01000011.1|:c5976-4690	gi|335049134|ref|NZ_AFIJ01000011.1|:c5976-4690	5	349
gi|335049607|ref|NZ_AFIJ01000032.1|:c12349-10199	gi|335049607|ref|NZ_AFIJ01000032.1|:c12349-10199	5	349
gi|335050181|ref|NZ_AFIJ01000045.1|:c59509-59198	gi|335050181|ref|NZ_AFIJ01000045.1|:c59509-59198	5	349
gi|335049285|ref|NZ_AFIJ01000020.1|:c3466-2213	gi|335049285|ref|NZ_AFIJ01000020.1|:c3466-2213	5	349
gi|335050013|ref|NZ_AFIJ01000039.1|:c122331-120865	gi|335050013|ref|NZ_AFIJ01000039.1|:c122331-120865	5	349
gi|335050013|ref|NZ_AFIJ01000039.1|:c30104-29733	gi|335050013|ref|NZ_AFIJ01000039.1|:c30104-29733	5	349
gi|335049270|ref|NZ_AFIJ01000019.1|:3819-4325	gi|335049270|ref|NZ_AFIJ01000019.1|:3819-4325	5	349
gi|335049111|ref|NZ_AFIJ01000009.1|:c1635-73	gi|335049111|ref|NZ_AFIJ01000009.1|:c1635-73	5	349
gi|335049607|ref|NZ_AFIJ01000032.1|:c119079-117739	gi|335049607|ref|NZ_AFIJ01000032.1|:c119079-117739	5	349
gi|335048796|ref|NZ_AFIJ01000006.1|:c8063-7650	gi|335048796|ref|NZ_AFIJ01000006.1|:c8063-7650	5	349
gi|335049720|ref|NZ_AFIJ01000033.1|:c55626-53683	gi|335049720|ref|NZ_AFIJ01000033.1|:c55626-53683	5	349
gi|335049912|ref|NZ_AFIJ01000038.1|:1271-1711	gi|335049912|ref|NZ_AFIJ01000038.1|:1271-1711	5	349
gi|335049134|ref|NZ_AFIJ01000011.1|:c3430-2285	gi|335049134|ref|NZ_AFIJ01000011.1|:c3430-2285	5	349
gi|335049802|ref|NZ_AFIJ01000035.1|:c8022-7162	gi|335049802|ref|NZ_AFIJ01000035.1|:c8022-7162	5	349
gi|335049861|ref|NZ_AFIJ01000036.1|:c20180-19824	gi|335049861|ref|NZ_AFIJ01000036.1|:c20180-19824	5	349
gi|335050013|ref|NZ_AFIJ01000039.1|:c70856-70443	gi|335050013|ref|NZ_AFIJ01000039.1|:c70856-70443	5	349
gi|335050181|ref|NZ_AFIJ01000045.1|:c101744-100521	gi|335050181|ref|NZ_AFIJ01000045.1|:c101744-100521	5	349
gi|335048827|ref|NZ_AFIJ01000007.1|:c47262-46615	gi|335048827|ref|NZ_AFIJ01000007.1|:c47262-46615	5	349
gi|335050013|ref|NZ_AFIJ01000039.1|:c29185-27113	gi|335050013|ref|NZ_AFIJ01000039.1|:c29185-27113	5	349
gi|335050158|ref|NZ_AFIJ01000044.1|:c18590-16917	gi|335050158|ref|NZ_AFIJ01000044.1|:c18590-16917	5	349
gi|335049497|ref|NZ_AFIJ01000029.1|:c6951-6457	gi|335049497|ref|NZ_AFIJ01000029.1|:c6951-6457	5	349
gi|335049861|ref|NZ_AFIJ01000036.1|:29822-30259	gi|335049861|ref|NZ_AFIJ01000036.1|:29822-30259	5	349
gi|335048698|ref|NZ_AFIJ01000004.1|:18866-22387	gi|335048698|ref|NZ_AFIJ01000004.1|:18866-22387	5	349
gi|335049607|ref|NZ_AFIJ01000032.1|:c109047-107776	gi|335049607|ref|NZ_AFIJ01000032.1|:c109047-107776	5	349
gi|335049802|ref|NZ_AFIJ01000035.1|:c48970-47030	gi|335049802|ref|NZ_AFIJ01000035.1|:c48970-47030	5	349
gi|335048827|ref|NZ_AFIJ01000007.1|:c90818-88617	gi|335048827|ref|NZ_AFIJ01000007.1|:c90818-88617	5	349
gi|335048960|ref|NZ_AFIJ01000008.1|:58794-59357	gi|335048960|ref|NZ_AFIJ01000008.1|:58794-59357	5	349
gi|335049285|ref|NZ_AFIJ01000020.1|:c33431-32967	gi|335049285|ref|NZ_AFIJ01000020.1|:c33431-32967	5	349
gi|295691862|ref|NC_014106.1|:c640200-638812	gi|295691862|ref|NC_014106.1|:c640200-638812	1	1008
gi|262045692|ref|NZ_GG704606.1|:c197311-197087	gi|262045692|ref|NZ_GG704606.1|:c197311-197087	1	1008
gi|295691862|ref|NC_014106.1|:c1379319-1378234	gi|295691862|ref|NC_014106.1|:c1379319-1378234	1	1008
gi|159162017|ref|NC_006814.3|:626544-626810	gi|159162017|ref|NC_006814.3|:626544-626810	1	1008
gi|295691862|ref|NC_014106.1|:784762-785979	gi|295691862|ref|NC_014106.1|:784762-785979	1	1008
gi|295691862|ref|NC_014106.1|:634669-635880	gi|295691862|ref|NC_014106.1|:634669-635880	1	1008
gi|238694417|ref|NZ_GG669820.1|:53136-53795	gi|238694417|ref|NZ_GG669820.1|:53136-53795	1	1008
gi|295691862|ref|NC_014106.1|:c1173475-1170695	gi|295691862|ref|NC_014106.1|:c1173475-1170695	1	1008
gi|238694414|ref|NZ_GG669817.1|:c94301-93783	gi|238694414|ref|NZ_GG669817.1|:c94301-93783	1	1008
gi|295691862|ref|NC_014106.1|:c934377-933199	gi|295691862|ref|NC_014106.1|:c934377-933199	1	1008
gi|159162017|ref|NC_006814.3|:295394-295660	gi|159162017|ref|NC_006814.3|:295394-295660	1	1008
gi|295691862|ref|NC_014106.1|:439586-441646	gi|295691862|ref|NC_014106.1|:439586-441646	1	1008
gi|159162017|ref|NC_006814.3|:308211-308606	gi|159162017|ref|NC_006814.3|:308211-308606	1	1008
gi|312977560|ref|NZ_GL531738.1|:c263384-261599	gi|312977560|ref|NZ_GL531738.1|:c263384-261599	1	1008
gi|295691862|ref|NC_014106.1|:c1327399-1326398	gi|295691862|ref|NC_014106.1|:c1327399-1326398	1	1008
gi|295691862|ref|NC_014106.1|:c1644428-1642014	gi|295691862|ref|NC_014106.1|:c1644428-1642014	1	1008
gi|295691862|ref|NC_014106.1|:667137-669560	gi|295691862|ref|NC_014106.1|:667137-669560	1	1008
gi|423319579|ref|NZ_JH932290.1|:210238-210984	gi|423319579|ref|NZ_JH932290.1|:210238-210984	1	1008
gi|295691862|ref|NC_014106.1|:518036-519514	gi|295691862|ref|NC_014106.1|:518036-519514	1	1008
gi|256842701|ref|NZ_GG698760.1|:514473-515303	gi|256842701|ref|NZ_GG698760.1|:514473-515303	1	1008
gi|238694414|ref|NZ_GG669817.1|:c169844-168477	gi|238694414|ref|NZ_GG669817.1|:c169844-168477	1	1008
gi|295691862|ref|NC_014106.1|:1020741-1021481	gi|295691862|ref|NC_014106.1|:1020741-1021481	1	1008
gi|295691862|ref|NC_014106.1|:1808542-1809477	gi|295691862|ref|NC_014106.1|:1808542-1809477	1	1008
gi|295691862|ref|NC_014106.1|:814753-817392	gi|295691862|ref|NC_014106.1|:814753-817392	1	1008
gi|159162017|ref|NC_006814.3|:348469-348831	gi|159162017|ref|NC_006814.3|:348469-348831	1	1008
gi|295691862|ref|NC_014106.1|:345774-347150	gi|295691862|ref|NC_014106.1|:345774-347150	1	1008
gi|262046743|ref|NZ_GG704610.1|:c129120-127289	gi|262046743|ref|NZ_GG704610.1|:c129120-127289	1	1008
gi|238694422|ref|NZ_GG669825.1|:c65470-64820	gi|238694422|ref|NZ_GG669825.1|:c65470-64820	1	1008
gi|238694413|ref|NZ_GG669816.1|:77220-78296	gi|238694413|ref|NZ_GG669816.1|:77220-78296	1	1008
gi|295691862|ref|NC_014106.1|:15061-15516	gi|295691862|ref|NC_014106.1|:15061-15516	1	1008
gi|295691862|ref|NC_014106.1|:c709676-708243	gi|295691862|ref|NC_014106.1|:c709676-708243	1	1008
gi|295691862|ref|NC_014106.1|:766393-767394	gi|295691862|ref|NC_014106.1|:766393-767394	1	1008
gi|295691862|ref|NC_014106.1|:c1832902-1831988	gi|295691862|ref|NC_014106.1|:c1832902-1831988	1	1008
gi|295691862|ref|NC_014106.1|:519511-520341	gi|295691862|ref|NC_014106.1|:519511-520341	1	1008
gi|295691862|ref|NC_014106.1|:c2034570-2033167	gi|295691862|ref|NC_014106.1|:c2034570-2033167	1	1008
gi|295691862|ref|NC_014106.1|:c1828322-1827675	gi|295691862|ref|NC_014106.1|:c1828322-1827675	1	1008
gi|295691862|ref|NC_014106.1|:c1871777-1870890	gi|295691862|ref|NC_014106.1|:c1871777-1870890	1	1008
gi|295691862|ref|NC_014106.1|:987048-987992	gi|295691862|ref|NC_014106.1|:987048-987992	1	1008
gi|300812156|ref|NZ_AEAT01000069.1|:c18079-16310	gi|300812156|ref|NZ_AEAT01000069.1|:c18079-16310	1	1008
gi|256844216|ref|NZ_GG698762.1|:73234-73728	gi|256844216|ref|NZ_GG698762.1|:73234-73728	1	1008
gi|293379881|ref|NZ_ADGR01000018.1|:c2358-850	gi|293379881|ref|NZ_ADGR01000018.1|:c2358-850	1	1008
gi|295691862|ref|NC_014106.1|:224121-224888	gi|295691862|ref|NC_014106.1|:224121-224888	1	1008
gi|295691862|ref|NC_014106.1|:400037-401488	gi|295691862|ref|NC_014106.1|:400037-401488	1	1008
gi|295691862|ref|NC_014106.1|:c1381552-1380596	gi|295691862|ref|NC_014106.1|:c1381552-1380596	1	1008
gi|295691862|ref|NC_014106.1|:4248-6212	gi|295691862|ref|NC_014106.1|:4248-6212	1	1008
gi|159162017|ref|NC_006814.3|:298972-299157	gi|159162017|ref|NC_006814.3|:298972-299157	1	1008
gi|295691862|ref|NC_014106.1|:1-1368	gi|295691862|ref|NC_014106.1|:1-1368	1	1008
gi|300813053|ref|NZ_AEAT01000135.1|:32874-34085	gi|300813053|ref|NZ_AEAT01000135.1|:32874-34085	1	1008
gi|295691862|ref|NC_014106.1|:781802-783514	gi|295691862|ref|NC_014106.1|:781802-783514	1	1008
gi|312977560|ref|NZ_GL531738.1|:c165068-163038	gi|312977560|ref|NZ_GL531738.1|:c165068-163038	1	1008
gi|295691862|ref|NC_014106.1|:845600-847969	gi|295691862|ref|NC_014106.1|:845600-847969	1	1008
gi|159162017|ref|NC_006814.3|:298074-298430	gi|159162017|ref|NC_006814.3|:298074-298430	1	1008
gi|312984154|ref|NZ_GL531747.1|:60365-61125	gi|312984154|ref|NZ_GL531747.1|:60365-61125	1	1008
gi|295691862|ref|NC_014106.1|:121360-122346	gi|295691862|ref|NC_014106.1|:121360-122346	1	1008
gi|238694413|ref|NZ_GG669816.1|:68951-69364	gi|238694413|ref|NZ_GG669816.1|:68951-69364	1	1008
gi|295691862|ref|NC_014106.1|:717965-718663	gi|295691862|ref|NC_014106.1|:717965-718663	1	1008
gi|295691862|ref|NC_014106.1|:1010479-1012035	gi|295691862|ref|NC_014106.1|:1010479-1012035	1	1008
gi|295691862|ref|NC_014106.1|:655201-655947	gi|295691862|ref|NC_014106.1|:655201-655947	1	1008
gi|295691862|ref|NC_014106.1|:374385-375236	gi|295691862|ref|NC_014106.1|:374385-375236	1	1008
gi|312977809|ref|NZ_GL531739.1|:c105742-105068	gi|312977809|ref|NZ_GL531739.1|:c105742-105068	1	1008
gi|295691862|ref|NC_014106.1|:207384-208526	gi|295691862|ref|NC_014106.1|:207384-208526	1	1008
gi|295691862|ref|NC_014106.1|:c1315823-1314582	gi|295691862|ref|NC_014106.1|:c1315823-1314582	1	1008
gi|238694413|ref|NZ_GG669816.1|:245610-246734	gi|238694413|ref|NZ_GG669816.1|:245610-246734	1	1008
gi|312977992|ref|NZ_GL531740.1|:131054-131971	gi|312977992|ref|NZ_GL531740.1|:131054-131971	1	1008
gi|295691862|ref|NC_014106.1|:c1539781-1539179	gi|295691862|ref|NC_014106.1|:c1539781-1539179	1	1008
gi|159162017|ref|NC_006814.3|:c1312604-1312035	gi|159162017|ref|NC_006814.3|:c1312604-1312035	1	1008
gi|295691862|ref|NC_014106.1|:1125761-1128955	gi|295691862|ref|NC_014106.1|:1125761-1128955	1	1008
gi|295691862|ref|NC_014106.1|:330389-331240	gi|295691862|ref|NC_014106.1|:330389-331240	1	1008
gi|295691862|ref|NC_014106.1|:508254-509621	gi|295691862|ref|NC_014106.1|:508254-509621	1	1008
gi|256850345|ref|NZ_GG698833.1|:53665-54672	gi|256850345|ref|NZ_GG698833.1|:53665-54672	1	1008
gi|312978141|ref|NZ_GL531741.1|:c118478-115971	gi|312978141|ref|NZ_GL531741.1|:c118478-115971	1	1008
gi|238694414|ref|NZ_GG669817.1|:c168251-167382	gi|238694414|ref|NZ_GG669817.1|:c168251-167382	1	1008
gi|295691862|ref|NC_014106.1|:830692-831549	gi|295691862|ref|NC_014106.1|:830692-831549	1	1008
gi|295691862|ref|NC_014106.1|:c1269891-1268038	gi|295691862|ref|NC_014106.1|:c1269891-1268038	1	1008
gi|159162017|ref|NC_006814.3|:c1249798-1249022	gi|159162017|ref|NC_006814.3|:c1249798-1249022	1	1008
gi|256844216|ref|NZ_GG698762.1|:275382-275843	gi|256844216|ref|NZ_GG698762.1|:275382-275843	1	1008
gi|295691862|ref|NC_014106.1|:339937-340836	gi|295691862|ref|NC_014106.1|:339937-340836	1	1008
gi|159162017|ref|NC_006814.3|:c1267158-1266886	gi|159162017|ref|NC_006814.3|:c1267158-1266886	1	1008
gi|295691862|ref|NC_014106.1|:c1517948-1517355	gi|295691862|ref|NC_014106.1|:c1517948-1517355	1	1008
gi|295691862|ref|NC_014106.1|:c1876173-1875244	gi|295691862|ref|NC_014106.1|:c1876173-1875244	1	1008
gi|295691862|ref|NC_014106.1|:c1708803-1707982	gi|295691862|ref|NC_014106.1|:c1708803-1707982	1	1008
gi|295691862|ref|NC_014106.1|:c1287871-1287137	gi|295691862|ref|NC_014106.1|:c1287871-1287137	1	1008
gi|295691862|ref|NC_014106.1|:712875-713891	gi|295691862|ref|NC_014106.1|:712875-713891	1	1008
gi|295691862|ref|NC_014106.1|:821135-821986	gi|295691862|ref|NC_014106.1|:821135-821986	1	1008
gi|295691862|ref|NC_014106.1|:c1324986-1324018	gi|295691862|ref|NC_014106.1|:c1324986-1324018	1	1008
gi|295691862|ref|NC_014106.1|:516858-517949	gi|295691862|ref|NC_014106.1|:516858-517949	1	1008
gi|295691862|ref|NC_014106.1|:127811-128893	gi|295691862|ref|NC_014106.1|:127811-128893	1	1008
gi|295691862|ref|NC_014106.1|:405216-407855	gi|295691862|ref|NC_014106.1|:405216-407855	1	1008
gi|295691862|ref|NC_014106.1|:c383779-381857	gi|295691862|ref|NC_014106.1|:c383779-381857	1	1008
gi|238694413|ref|NZ_GG669816.1|:219768-221108	gi|238694413|ref|NZ_GG669816.1|:219768-221108	1	1008
gi|159162017|ref|NC_006814.3|:c262770-261799	gi|159162017|ref|NC_006814.3|:c262770-261799	1	1008
gi|295691862|ref|NC_014106.1|:c664342-663314	gi|295691862|ref|NC_014106.1|:c664342-663314	1	1008
gi|256849383|ref|NZ_GG698829.1|:258243-259751	gi|256849383|ref|NZ_GG698829.1|:258243-259751	1	1008
gi|295691862|ref|NC_014106.1|:2009685-2010371	gi|295691862|ref|NC_014106.1|:2009685-2010371	1	1008
gi|295691862|ref|NC_014106.1|:1165021-1167333	gi|295691862|ref|NC_014106.1|:1165021-1167333	1	1008
gi|295691862|ref|NC_014106.1|:c1702447-1701623	gi|295691862|ref|NC_014106.1|:c1702447-1701623	1	1008
gi|295691862|ref|NC_014106.1|:c1704405-1703317	gi|295691862|ref|NC_014106.1|:c1704405-1703317	1	1008
gi|319430703|ref|NZ_GL622333.1|:c129135-128869	gi|319430703|ref|NZ_GL622333.1|:c129135-128869	2	611
gi|259048375|ref|NZ_GG700801.1|:c17500-17228	gi|259048375|ref|NZ_GG700801.1|:c17500-17228	2	611
gi|335050013|ref|NZ_AFIJ01000039.1|:c97350-96025	gi|335050013|ref|NZ_AFIJ01000039.1|:c97350-96025	5	349
gi|335049182|ref|NZ_AFIJ01000014.1|:2522-3988	gi|335049182|ref|NZ_AFIJ01000014.1|:2522-3988	5	349
gi|335049285|ref|NZ_AFIJ01000020.1|:c18331-17270	gi|335049285|ref|NZ_AFIJ01000020.1|:c18331-17270	5	349
gi|335050158|ref|NZ_AFIJ01000044.1|:c8585-7365	gi|335050158|ref|NZ_AFIJ01000044.1|:c8585-7365	5	349
gi|335049861|ref|NZ_AFIJ01000036.1|:6583-7935	gi|335049861|ref|NZ_AFIJ01000036.1|:6583-7935	5	349
gi|335049802|ref|NZ_AFIJ01000035.1|:c28778-28497	gi|335049802|ref|NZ_AFIJ01000035.1|:c28778-28497	5	349
gi|297242647|ref|NZ_ADAM01000002.1|:514636-516024	gi|297242647|ref|NZ_ADAM01000002.1|:514636-516024	3	175
gi|307564388|ref|NZ_ADFQ01000003.1|:c79451-78429	gi|307564388|ref|NZ_ADFQ01000003.1|:c79451-78429	6	350
gi|307564725|ref|NZ_ADFQ01000016.1|:c17915-15300	gi|307564725|ref|NZ_ADFQ01000016.1|:c17915-15300	6	350
gi|307564912|ref|NZ_ADFQ01000024.1|:12711-14429	gi|307564912|ref|NZ_ADFQ01000024.1|:12711-14429	6	350
gi|307566149|ref|NZ_ADFQ01000089.1|:c34041-32488	gi|307566149|ref|NZ_ADFQ01000089.1|:c34041-32488	6	350
gi|307565971|ref|NZ_ADFQ01000086.1|:c75610-74267	gi|307565971|ref|NZ_ADFQ01000086.1|:c75610-74267	6	350
gi|307564725|ref|NZ_ADFQ01000016.1|:c82942-80657	gi|307564725|ref|NZ_ADFQ01000016.1|:c82942-80657	6	350
gi|307564642|ref|NZ_ADFQ01000014.1|:4422-6575	gi|307564642|ref|NZ_ADFQ01000014.1|:4422-6575	6	350
gi|307565523|ref|NZ_ADFQ01000064.1|:61896-62498	gi|307565523|ref|NZ_ADFQ01000064.1|:61896-62498	6	350
gi|307565691|ref|NZ_ADFQ01000075.1|:c20940-18040	gi|307565691|ref|NZ_ADFQ01000075.1|:c20940-18040	6	350
gi|307566446|ref|NZ_ADFQ01000110.1|:c2696-1	gi|307566446|ref|NZ_ADFQ01000110.1|:c2696-1	6	350
gi|307565389|ref|NZ_ADFQ01000055.1|:13577-16045	gi|307565389|ref|NZ_ADFQ01000055.1|:13577-16045	6	350
gi|307565786|ref|NZ_ADFQ01000079.1|:c5358-3889	gi|307565786|ref|NZ_ADFQ01000079.1|:c5358-3889	6	350
